
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2017-12-19T13:47:16Z,,42.465352965518832,-72.215254968032241,42.499230019748211,-72.206727974116802,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
339,42.466198028996587,-72.213527038693428,254.577880999999991,2017-10-10T18:30:30Z,,,"TREE VIBACE H13","TREE VIBACE H13","TREE VIBACE H13",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2017-10-10T18:30:30Z,
340,42.466209009289742,-72.213625023141503,254.681702000000001,2017-10-10T18:31:22Z,,,"TREE VIBACE H14","TREE VIBACE H14","TREE VIBACE H14",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2017-10-10T18:31:22Z,
341,42.466192999854684,-72.21355402842164,255.341080000000005,2017-10-10T18:32:13Z,,,"TREE VIBACE H15","TREE VIBACE H15","TREE VIBACE H15",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2017-10-10T18:32:13Z,
342,42.466167015954852,-72.213799031451344,253.444519000000014,2017-10-10T18:46:06Z,,,"TREE VIBACE H16",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2017-10-10T18:46:06Z,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,

trkseg
ID,trkID,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
